kind	symbol	present	intro	note	detail
method	TextServerExtension._is_locale_using_support_data	----YY	4.6	added-4.6	const bool (locale: String)
method	TextServerExtension._is_valid_identifier	YYYYYY	4.2	sig-drift+virtual-drift	const bool (string: String)
method	TextServerExtension._is_valid_letter	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	const bool (unicode: int)
method	TextServerExtension._load_support_data	YYYYYY	4.2	sig-drift+virtual-drift	bool (filename: String)
method	TextServerExtension._name_to_tag	YYYYYY	4.2	sig-drift+virtual-drift	const int (name: String)
method	TextServerExtension._parse_number	YYYYYY	4.2	sig-drift+virtual-drift	const String (number: String, language: String)
method	TextServerExtension._parse_structured_text	YYYYYY	4.2	sig-drift+virtual-drift	const typedarray::Vector3i (parser_type: enum::TextServer.StructuredTextParser, args: Array, text: String)
method	TextServerExtension._percent_sign	YYYYYY	4.2	sig-drift+virtual-drift	const String (language: String)
method	TextServerExtension._reference_oversampling_level	---YYY	4.5	added-4.5	void (oversampling: float)
method	TextServerExtension._save_support_data	YYYYYY	4.2	sig-drift+virtual-drift	const bool (filename: String)
method	TextServerExtension._shaped_get_run_count	---YYY	4.5	added-4.5	const int (shaped: RID)
method	TextServerExtension._shaped_get_run_direction	---YYY	4.5	added-4.5	const enum::TextServer.Direction (shaped: RID, index: int)
method	TextServerExtension._shaped_get_run_font_rid	---YYY	4.5	added-4.5	const RID (shaped: RID, index: int)
method	TextServerExtension._shaped_get_run_font_size	---YYY	4.5	added-4.5	const int (shaped: RID, index: int)
method	TextServerExtension._shaped_get_run_glyph_range	----YY	4.6	added-4.6	const Vector2i (shaped: RID, index: int)
method	TextServerExtension._shaped_get_run_language	---YYY	4.5	added-4.5	const String (shaped: RID, index: int)
method	TextServerExtension._shaped_get_run_object	---YYY	4.5	added-4.5	const Variant (shaped: RID, index: int)
method	TextServerExtension._shaped_get_run_range	---YYY	4.5	added-4.5	const Vector2i (shaped: RID, index: int)
method	TextServerExtension._shaped_get_run_text	---YYY	4.5	added-4.5	const String (shaped: RID, index: int)
method	TextServerExtension._shaped_get_span_count	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID)
method	TextServerExtension._shaped_get_span_embedded_object	--YYYY	4.4	added-4.4	const Variant (shaped: RID, index: int)
method	TextServerExtension._shaped_get_span_meta	YYYYYY	4.2	sig-drift+virtual-drift	const Variant (shaped: RID, index: int)
method	TextServerExtension._shaped_get_span_object	---YYY	4.5	added-4.5	const Variant (shaped: RID, index: int)
method	TextServerExtension._shaped_get_span_text	---YYY	4.5	added-4.5	const String (shaped: RID, index: int)
method	TextServerExtension._shaped_get_text	---YYY	4.5	added-4.5	const String (shaped: RID)
method	TextServerExtension._shaped_set_span_update_font	YYYYYY	4.2	sig-drift+virtual-drift	void (shaped: RID, index: int, fonts: typedarray::RID, size: int, opentype_features: Dictionary)
method	TextServerExtension._shaped_text_add_object	YYYYYY	4.2	sig-drift+virtual-drift	bool (shaped: RID, key: Variant, size: Vector2, inline_align: enum::InlineAlignment, length: int, baseline: float)
method	TextServerExtension._shaped_text_add_string	YYYYYY	4.2	sig-drift+virtual-drift	bool (shaped: RID, text: String, fonts: typedarray::RID, size: int, opentype_features: Dictionary, language: String, meta: Variant)
method	TextServerExtension._shaped_text_clear	YYYYYY	4.2	sig-drift+virtual-drift	void (shaped: RID)
method	TextServerExtension._shaped_text_closest_character_pos	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID, pos: int)
method	TextServerExtension._shaped_text_draw	YYYYYY	4.2	sig-drift+virtual-drift	const void (shaped: RID, canvas: RID, pos: Vector2, clip_l: float, clip_r: float, color: Color, oversampling: float)
method	TextServerExtension._shaped_text_draw_outline	YYYYYY	4.2	sig-drift+virtual-drift	const void (shaped: RID, canvas: RID, pos: Vector2, clip_l: float, clip_r: float, outline_size: int, color: Color, oversampling: float)
method	TextServerExtension._shaped_text_duplicate	----YY	4.6	added-4.6	RID (shaped: RID)
method	TextServerExtension._shaped_text_fit_to_width	YYYYYY	4.2	sig-drift+virtual-drift	float (shaped: RID, width: float, justification_flags: bitfield::TextServer.JustificationFlag)
method	TextServerExtension._shaped_text_get_ascent	YYYYYY	4.2	sig-drift+virtual-drift	const float (shaped: RID)
method	TextServerExtension._shaped_text_get_carets	YYYYYY	4.2	sig-drift+virtual-drift	const void (shaped: RID, position: int, r_caret: CaretInfo*)
method	TextServerExtension._shaped_text_get_character_breaks	YYYYYY	4.2	sig-drift+virtual-drift	const PackedInt32Array (shaped: RID)
method	TextServerExtension._shaped_text_get_custom_ellipsis	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	const int (shaped: RID)
method	TextServerExtension._shaped_text_get_custom_punctuation	YYYYYY	4.2	sig-drift+virtual-drift	const String (shaped: RID)
method	TextServerExtension._shaped_text_get_descent	YYYYYY	4.2	sig-drift+virtual-drift	const float (shaped: RID)
method	TextServerExtension._shaped_text_get_direction	YYYYYY	4.2	sig-drift+virtual-drift	const enum::TextServer.Direction (shaped: RID)
method	TextServerExtension._shaped_text_get_dominant_direction_in_range	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID, start: int, end: int)
method	TextServerExtension._shaped_text_get_ellipsis_glyph_count	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID)
method	TextServerExtension._shaped_text_get_ellipsis_glyphs	YYYYYY	4.2	sig-drift+virtual-drift	const const Glyph* (shaped: RID)
method	TextServerExtension._shaped_text_get_ellipsis_pos	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID)
method	TextServerExtension._shaped_text_get_glyph_count	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID)
method	TextServerExtension._shaped_text_get_glyphs	YYYYYY	4.2	sig-drift+virtual-drift	const const Glyph* (shaped: RID)
method	TextServerExtension._shaped_text_get_grapheme_bounds	YYYYYY	4.2	sig-drift+virtual-drift	const Vector2 (shaped: RID, pos: int)
method	TextServerExtension._shaped_text_get_inferred_direction	YYYYYY	4.2	sig-drift+virtual-drift	const enum::TextServer.Direction (shaped: RID)
method	TextServerExtension._shaped_text_get_line_breaks	YYYYYY	4.2	sig-drift+virtual-drift	const PackedInt32Array (shaped: RID, width: float, start: int, break_flags: bitfield::TextServer.LineBreakFlag)
method	TextServerExtension._shaped_text_get_line_breaks_adv	YYYYYY	4.2	sig-drift+virtual-drift	const PackedInt32Array (shaped: RID, width: PackedFloat32Array, start: int, once: bool, break_flags: bitfield::TextServer.LineBreakFlag)
method	TextServerExtension._shaped_text_get_object_glyph	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	const int (shaped: RID, key: Variant)
method	TextServerExtension._shaped_text_get_object_range	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	const Vector2i (shaped: RID, key: Variant)
method	TextServerExtension._shaped_text_get_object_rect	YYYYYY	4.2	sig-drift+virtual-drift	const Rect2 (shaped: RID, key: Variant)
method	TextServerExtension._shaped_text_get_objects	YYYYYY	4.2	sig-drift+virtual-drift	const Array (shaped: RID)
method	TextServerExtension._shaped_text_get_orientation	YYYYYY	4.2	sig-drift+virtual-drift	const enum::TextServer.Orientation (shaped: RID)
method	TextServerExtension._shaped_text_get_parent	YYYYYY	4.2	sig-drift+virtual-drift	const RID (shaped: RID)
method	TextServerExtension._shaped_text_get_preserve_control	YYYYYY	4.2	sig-drift+virtual-drift	const bool (shaped: RID)
method	TextServerExtension._shaped_text_get_preserve_invalid	YYYYYY	4.2	sig-drift+virtual-drift	const bool (shaped: RID)
method	TextServerExtension._shaped_text_get_range	YYYYYY	4.2	sig-drift+virtual-drift	const Vector2i (shaped: RID)
method	TextServerExtension._shaped_text_get_selection	YYYYYY	4.2	sig-drift+virtual-drift	const PackedVector2Array (shaped: RID, start: int, end: int)
method	TextServerExtension._shaped_text_get_size	YYYYYY	4.2	sig-drift+virtual-drift	const Vector2 (shaped: RID)
method	TextServerExtension._shaped_text_get_spacing	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID, spacing: enum::TextServer.SpacingType)
method	TextServerExtension._shaped_text_get_trim_pos	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID)
method	TextServerExtension._shaped_text_get_underline_position	YYYYYY	4.2	sig-drift+virtual-drift	const float (shaped: RID)
method	TextServerExtension._shaped_text_get_underline_thickness	YYYYYY	4.2	sig-drift+virtual-drift	const float (shaped: RID)
method	TextServerExtension._shaped_text_get_width	YYYYYY	4.2	sig-drift+virtual-drift	const float (shaped: RID)
method	TextServerExtension._shaped_text_get_word_breaks	YYYYYY	4.2	sig-drift+virtual-drift	const PackedInt32Array (shaped: RID, grapheme_flags: bitfield::TextServer.GraphemeFlag, skip_grapheme_flags: bitfield::TextServer.GraphemeFlag)
method	TextServerExtension._shaped_text_has_object	----YY	4.6	added-4.6	const bool (shaped: RID, key: Variant)
method	TextServerExtension._shaped_text_hit_test_grapheme	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID, coord: float)
method	TextServerExtension._shaped_text_hit_test_position	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID, coord: float)
method	TextServerExtension._shaped_text_is_ready	YYYYYY	4.2	sig-drift+virtual-drift	const bool (shaped: RID)
method	TextServerExtension._shaped_text_next_character_pos	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID, pos: int)
method	TextServerExtension._shaped_text_next_grapheme_pos	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID, pos: int)
method	TextServerExtension._shaped_text_overrun_trim_to_width	YYYYYY	4.2	sig-drift+virtual-drift	void (shaped: RID, width: float, trim_flags: bitfield::TextServer.TextOverrunFlag)
method	TextServerExtension._shaped_text_prev_character_pos	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID, pos: int)
method	TextServerExtension._shaped_text_prev_grapheme_pos	YYYYYY	4.2	sig-drift+virtual-drift	const int (shaped: RID, pos: int)
method	TextServerExtension._shaped_text_resize_object	YYYYYY	4.2	sig-drift+virtual-drift	bool (shaped: RID, key: Variant, size: Vector2, inline_align: enum::InlineAlignment, baseline: float)
method	TextServerExtension._shaped_text_set_bidi_override	YYYYYY	4.2	sig-drift+virtual-drift	void (shaped: RID, override: Array)
method	TextServerExtension._shaped_text_set_custom_ellipsis	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	void (shaped: RID, char: int)
method	TextServerExtension._shaped_text_set_custom_punctuation	YYYYYY	4.2	sig-drift+virtual-drift	void (shaped: RID, punct: String)
method	TextServerExtension._shaped_text_set_direction	YYYYYY	4.2	sig-drift+virtual-drift	void (shaped: RID, direction: enum::TextServer.Direction)
method	TextServerExtension._shaped_text_set_orientation	YYYYYY	4.2	sig-drift+virtual-drift	void (shaped: RID, orientation: enum::TextServer.Orientation)
method	TextServerExtension._shaped_text_set_preserve_control	YYYYYY	4.2	sig-drift+virtual-drift	void (shaped: RID, enabled: bool)
method	TextServerExtension._shaped_text_set_preserve_invalid	YYYYYY	4.2	sig-drift+virtual-drift	void (shaped: RID, enabled: bool)
method	TextServerExtension._shaped_text_set_spacing	YYYYYY	4.2	sig-drift+virtual-drift	void (shaped: RID, spacing: enum::TextServer.SpacingType, value: int)
method	TextServerExtension._shaped_text_shape	YYYYYY	4.2	sig-drift+virtual-drift	bool (shaped: RID)
method	TextServerExtension._shaped_text_sort_logical	YYYYYY	4.2	sig-drift+virtual-drift	const Glyph* (shaped: RID)
method	TextServerExtension._shaped_text_substr	YYYYYY	4.2	sig-drift+virtual-drift	const RID (shaped: RID, start: int, length: int)
method	TextServerExtension._shaped_text_tab_align	YYYYYY	4.2	sig-drift+virtual-drift	float (shaped: RID, tab_stops: PackedFloat32Array)
method	TextServerExtension._shaped_text_update_breaks	YYYYYY	4.2	sig-drift+virtual-drift	bool (shaped: RID)
method	TextServerExtension._shaped_text_update_justification_ops	YYYYYY	4.2	sig-drift+virtual-drift	bool (shaped: RID)
method	TextServerExtension._spoof_check	YYYYYY	4.2	sig-drift+virtual-drift	const bool (string: String)
method	TextServerExtension._string_get_character_breaks	YYYYYY	4.2	sig-drift+virtual-drift	const PackedInt32Array (string: String, language: String)
method	TextServerExtension._string_get_word_breaks	YYYYYY	4.2	sig-drift+virtual-drift	const PackedInt32Array (string: String, language: String, chars_per_line: int)
method	TextServerExtension._string_to_lower	YYYYYY	4.2	sig-drift+virtual-drift	const String (string: String, language: String)
method	TextServerExtension._string_to_title	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	const String (string: String, language: String)
method	TextServerExtension._string_to_upper	YYYYYY	4.2	sig-drift+virtual-drift	const String (string: String, language: String)
method	TextServerExtension._strip_diacritics	YYYYYY	4.2	sig-drift+virtual-drift	const String (string: String)
method	TextServerExtension._tag_to_name	YYYYYY	4.2	sig-drift+virtual-drift	const String (tag: int)
method	TextServerExtension._unreference_oversampling_level	---YYY	4.5	added-4.5	void (oversampling: float)
method	Texture2D._draw	YYYYYY	4.2	sig-drift+virtual-drift	const void (to_canvas_item: RID, pos: Vector2, modulate: Color, transpose: bool)
method	Texture2D._draw_rect	YYYYYY	4.2	sig-drift+virtual-drift	const void (to_canvas_item: RID, rect: Rect2, tile: bool, modulate: Color, transpose: bool)
method	Texture2D._draw_rect_region	YYYYYY	4.2	sig-drift+virtual-drift	const void (to_canvas_item: RID, rect: Rect2, src_rect: Rect2, modulate: Color, transpose: bool, clip_uv: bool)
method	Texture2D._get_format	-----Y	4.7	added-4.7	const enum::Image.Format ()
method	Texture2D._get_height	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	Texture2D._get_image	-----Y	4.7	added-4.7	const Image ()
method	Texture2D._get_mipmap_count	-----Y	4.7	added-4.7	const int ()
method	Texture2D._get_width	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	Texture2D._has_alpha	YYYYYY	4.2	sig-drift+virtual-drift	const bool ()
method	Texture2D._has_mipmaps	-----Y	4.7	added-4.7	const bool ()
method	Texture2D._is_pixel_opaque	YYYYYY	4.2	sig-drift+virtual-drift	const bool (x: int, y: int)
method	Texture2D.get_format	-----Y	4.7	added-4.7	const enum::Image.Format ()
method	Texture2D.get_mipmap_count	-----Y	4.7	added-4.7	const int ()
method	Texture2D.has_mipmaps	-----Y	4.7	added-4.7	const bool ()
method	Texture3D._get_data	YYYYYY	4.2	sig-drift+virtual-drift	const typedarray::Image ()
method	Texture3D._get_depth	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	Texture3D._get_format	YYYYYY	4.2	sig-drift+virtual-drift	const enum::Image.Format ()
method	Texture3D._get_height	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	Texture3D._get_width	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	Texture3D._has_mipmaps	YYYYYY	4.2	sig-drift+virtual-drift	const bool ()
method	TextureLayered._get_format	YYYYYY	4.2	sig-drift+virtual-drift	const enum::Image.Format ()
method	TextureLayered._get_height	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	TextureLayered._get_layer_data	YYYYYY	4.2	sig-drift+virtual-drift	const Image (layer_index: int)
method	TextureLayered._get_layered_type	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	TextureLayered._get_layers	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	TextureLayered._get_width	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	TextureLayered._has_mipmaps	YYYYYY	4.2	sig-drift+virtual-drift	const bool ()
method	Theme.rename_type	---YYY	4.5	added-4.5	void (old_theme_type: StringName, theme_type: StringName)
method	Thread.is_main_thread	----YY	4.6	added-4.6	static bool ()
method	TileData.add_occluder_polygon	--YYYY	4.4	added-4.4	void (layer_id: int)
method	TileData.get_navigation_polygon	YYYYYY	4.2	sig-drift+preserved	const NavigationPolygon (layer_id: int, flip_h: bool = false, flip_v: bool = false, transpose: bool = false)
method	TileData.get_occluder	YYYYYY	4.2	sig-drift+preserved	const OccluderPolygon2D (layer_id: int, flip_h: bool = false, flip_v: bool = false, transpose: bool = false)
method	TileData.get_occluder_polygon	--YYYY	4.4	added-4.4	const OccluderPolygon2D (layer_id: int, polygon_index: int, flip_h: bool = false, flip_v: bool = false, transpose: bool = false)
method	TileData.get_occluder_polygons_count	--YYYY	4.4	added-4.4	const int (layer_id: int)
method	TileData.has_custom_data	--YYYY	4.4	added-4.4	const bool (layer_name: String)
method	TileData.is_valid_terrain_peering_bit	-YYYYY	4.3	added-4.3	const bool (peering_bit: enum::TileSet.CellNeighbor)
method	TileData.remove_occluder_polygon	--YYYY	4.4	added-4.4	void (layer_id: int, polygon_index: int)
method	TileData.set_occluder_polygon	--YYYY	4.4	added-4.4	void (layer_id: int, polygon_index: int, polygon: OccluderPolygon2D)
method	TileData.set_occluder_polygons_count	--YYYY	4.4	added-4.4	void (layer_id: int, polygons_count: int)
method	TileMap._tile_data_runtime_update	YYYYYY	4.2	sig-drift+virtual-drift	void (layer: int, coords: Vector2i, tile_data: TileData)
method	TileMap._use_tile_data_runtime_update	YYYYYY	4.2	sig-drift+virtual-drift	bool (layer: int, coords: Vector2i)
method	TileMap.get_collision_visibility_mode	YYYYYY	4.2	sig-drift+preserved	const enum::TileMap.VisibilityMode ()
method	TileMap.get_navigation_visibility_mode	YYYYYY	4.2	sig-drift+preserved	const enum::TileMap.VisibilityMode ()
method	TileMap.is_cell_flipped_h	--YYYY	4.4	added-4.4	const bool (layer: int, coords: Vector2i, use_proxies: bool = false)
method	TileMap.is_cell_flipped_v	--YYYY	4.4	added-4.4	const bool (layer: int, coords: Vector2i, use_proxies: bool = false)
method	TileMap.is_cell_transposed	--YYYY	4.4	added-4.4	const bool (layer: int, coords: Vector2i, use_proxies: bool = false)
method	TileMapLayer._tile_data_runtime_update	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	void (coords: Vector2i, tile_data: TileData)
method	TileMapLayer._update_cells	--YYYY	4.4	added-4.4	void (coords: typedarray::Vector2i, forced_cleanup: bool)
method	TileMapLayer._use_tile_data_runtime_update	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	bool (coords: Vector2i)
method	TileMapLayer.get_physics_quadrant_size	---YYY	4.5	added-4.5	const int ()
method	TileMapLayer.is_cell_flipped_h	--YYYY	4.4	added-4.4	const bool (coords: Vector2i)
method	TileMapLayer.is_cell_flipped_v	--YYYY	4.4	added-4.4	const bool (coords: Vector2i)
method	TileMapLayer.is_cell_transposed	--YYYY	4.4	added-4.4	const bool (coords: Vector2i)
method	TileMapLayer.is_occlusion_enabled	--YYYY	4.4	added-4.4	const bool ()
method	TileMapLayer.notify_runtime_tile_data_update	-YYYYY	4.3	added-4.3+sig-drift+preserved	void ()
property	TileMapLayer.occlusion_enabled	--YYYY	4.4	added-4.4	bool
property	TileMapLayer.physics_quadrant_size	---YYY	4.5	added-4.5	int
method	TileMapLayer.set_occlusion_enabled	--YYYY	4.4	added-4.4	void (enabled: bool)
method	TileMapLayer.set_physics_quadrant_size	---YYY	4.5	added-4.5	void (size: int)
method	TileSet.clear_terrains	-----Y	4.7	added-4.7	void (terrain_set: int)
method	TileSet.get_physics_layer_collision_priority	--YYYY	4.4	added-4.4	const float (layer_index: int)
method	TileSet.has_custom_data_layer_by_name	--YYYY	4.4	added-4.4	const bool (layer_name: String)
method	TileSet.set_physics_layer_collision_priority	--YYYY	4.4	added-4.4	void (layer_index: int, priority: float)
property	Timer.ignore_time_scale	--YYYY	4.4	added-4.4	bool
method	Timer.is_ignoring_time_scale	--YYYY	4.4	added-4.4	bool ()
method	Timer.set_ignore_time_scale	--YYYY	4.4	added-4.4	void (ignore: bool)
method	Translation._get_message	YYYYYY	4.2	sig-drift+virtual-drift	const StringName (src_message: StringName, context: StringName)
method	Translation._get_plural_message	YYYYYY	4.2	sig-drift+virtual-drift	const StringName (src_message: StringName, src_plural_message: StringName, n: int, context: StringName)
method	Translation.add_message	YYYYYY	4.2	sig-drift+preserved	void (src_message: StringName, xlated_message: StringName, context: StringName = &"")
method	Translation.add_plural_message	YYYYYY	4.2	sig-drift+preserved	void (src_message: StringName, xlated_messages: PackedStringArray, context: StringName = &"")
method	Translation.erase_message	YYYYYY	4.2	sig-drift+preserved	void (src_message: StringName, context: StringName = &"")
method	Translation.get_message	YYYYYY	4.2	sig-drift+preserved	const StringName (src_message: StringName, context: StringName = &"")
method	Translation.get_plural_message	YYYYYY	4.2	sig-drift+preserved	const StringName (src_message: StringName, src_plural_message: StringName, n: int, context: StringName = &"")
method	Translation.get_plural_rules_override	----YY	4.6	added-4.6	const String ()
property	Translation.plural_rules_override	----YY	4.6	added-4.6	String
method	Translation.set_plural_rules_override	----YY	4.6	added-4.6	void (rules: String)
property	TranslationDomain.enabled	---YYY	4.5	added-4.5	bool
method	TranslationDomain.find_translations	----YY	4.6	added-4.6	const typedarray::Translation (locale: String, exact: bool)
method	TranslationDomain.get_locale_override	---YYY	4.5	added-4.5	const String ()
method	TranslationDomain.get_translations	----YY	4.6	added-4.6	const typedarray::Translation ()
method	TranslationDomain.has_translation	----YY	4.6	added-4.6	const bool (translation: Translation)
method	TranslationDomain.has_translation_for_locale	----YY	4.6	added-4.6	const bool (locale: String, exact: bool)
method	TranslationDomain.is_enabled	---YYY	4.5	added-4.5	const bool ()
method	TranslationDomain.set_enabled	---YYY	4.5	added-4.5	void (enabled: bool)
method	TranslationDomain.set_locale_override	---YYY	4.5	added-4.5	void (locale: String)
method	TranslationServer.find_translations	----YY	4.6	added-4.6	const typedarray::Translation (locale: String, exact: bool)
method	TranslationServer.format_number	----YY	4.6	added-4.6	const String (number: String, locale: String)
method	TranslationServer.get_or_add_domain	--YYYY	4.4	added-4.4	TranslationDomain (domain: StringName)
method	TranslationServer.get_percent_sign	----YY	4.6	added-4.6	const String (locale: String)
method	TranslationServer.get_plural_rules	----YY	4.6	added-4.6	const String (locale: String)
method	TranslationServer.get_translations	----YY	4.6	added-4.6	const typedarray::Translation ()
method	TranslationServer.has_domain	--YYYY	4.4	added-4.4	const bool (domain: StringName)
method	TranslationServer.has_translation	----YY	4.6	added-4.6	const bool (translation: Translation)
method	TranslationServer.has_translation_for_locale	----YY	4.6	added-4.6	const bool (locale: String, exact: bool)
method	TranslationServer.parse_number	----YY	4.6	added-4.6	const String (number: String, locale: String)
method	TranslationServer.remove_domain	--YYYY	4.4	added-4.4	void (domain: StringName)
method	TranslationServer.standardize_locale	YYYYYY	4.2	sig-drift+preserved	const String (locale: String, add_defaults: bool = false)
method	TranslationServer.translate	YYYYYY	4.2	sig-drift+preserved	const StringName (message: StringName, context: StringName = &"")
method	TranslationServer.translate_plural	YYYYYY	4.2	sig-drift+preserved	const StringName (message: StringName, plural_message: StringName, n: int, context: StringName = &"")
enum	Tree.ScrollHintMode	----YY	4.6	added-4.6	
property	Tree.auto_tooltip	--YYYY	4.4	added-4.4	bool
property	Tree.enable_drag_unfolding	----YY	4.6	added-4.6	bool
method	Tree.get_column_title_tooltip_text	----YY	4.6	added-4.6	const String (column: int)
method	Tree.get_custom_drawing_canvas_item	-----Y	4.7	added-4.7	const RID ()
method	Tree.get_scroll_hint_mode	----YY	4.6	added-4.6	const enum::Tree.ScrollHintMode ()
method	Tree.is_auto_tooltip_enabled	--YYYY	4.4	added-4.4	const bool ()
method	Tree.is_drag_unfolding_enabled	----YY	4.6	added-4.6	const bool ()
method	Tree.is_scroll_hint_tiled	----YY	4.6	added-4.6	bool ()
property	Tree.scroll_hint_mode	----YY	4.6	added-4.6	int
method	Tree.set_auto_tooltip	--YYYY	4.4	added-4.4	void (enable: bool)
method	Tree.set_column_title_tooltip_text	----YY	4.6	added-4.6	void (column: int, tooltip_text: String)
method	Tree.set_enable_drag_unfolding	----YY	4.6	added-4.6	void (enable: bool)
method	Tree.set_scroll_hint_mode	----YY	4.6	added-4.6	void (scroll_hint_mode: enum::Tree.ScrollHintMode)
method	Tree.set_tile_scroll_hint	----YY	4.6	added-4.6	void (tile_scroll_hint: bool)
property	Tree.tile_scroll_hint	----YY	4.6	added-4.6	bool
method	TreeItem.add_button	YYYYYY	4.2	sig-drift+preserved	void (column: int, button: Texture2D, id: int = -1, disabled: bool = false, tooltip_text: String = "", description: String = "")
method	TreeItem.clear_buttons	--YYYY	4.4	added-4.4	void ()
method	TreeItem.get_auto_translate_mode	--YYYY	4.4	added-4.4	const enum::Node.AutoTranslateMode (column: int)
method	TreeItem.get_autowrap_trim_flags	-----Y	4.7	added-4.7	const bitfield::TextServer.LineBreakFlag (column: int)
method	TreeItem.get_button_color	-YYYYY	4.3	added-4.3	const Color (column: int, id: int)
method	TreeItem.get_custom_draw_callback	-YYYYY	4.3	added-4.3	const Callable (column: int)
method	TreeItem.get_custom_stylebox	----YY	4.6	added-4.6	const StyleBox (column: int)
method	TreeItem.get_description	---YYY	4.5	added-4.5	const String (column: int)
method	TreeItem.get_icon_overlay	--YYYY	4.4	added-4.4	const Texture2D (column: int)
method	TreeItem.is_accepting_children	-----Y	4.7	added-4.7	const bool ()
method	TreeItem.is_visible_in_tree	-YYYYY	4.3	added-4.3	const bool ()
method	TreeItem.select	YYYYYY	4.2	sig-drift+preserved	void (column: int, set_as_cursor: bool = true)
method	TreeItem.set_accept_children	-----Y	4.7	added-4.7	void (allowed: bool)
method	TreeItem.set_auto_translate_mode	--YYYY	4.4	added-4.4	void (column: int, mode: enum::Node.AutoTranslateMode)
method	TreeItem.set_autowrap_trim_flags	-----Y	4.7	added-4.7	void (column: int, flags: bitfield::TextServer.LineBreakFlag)
method	TreeItem.set_button_description	---YYY	4.5	added-4.5	void (column: int, button_index: int, description: String)
method	TreeItem.set_custom_draw_callback	-YYYYY	4.3	added-4.3	void (column: int, callback: Callable)
method	TreeItem.set_custom_stylebox	----YY	4.6	added-4.6	void (column: int, stylebox: StyleBox)
method	TreeItem.set_description	---YYY	4.5	added-4.5	void (column: int, description: String)
method	TreeItem.set_icon_overlay	--YYYY	4.4	added-4.4	void (column: int, texture: Texture2D)
method	TriangleMesh.create_from_faces	---YYY	4.5	added-4.5	bool (faces: PackedVector3Array)
method	TriangleMesh.get_faces	---YYY	4.5	added-4.5	const PackedVector3Array ()
method	TriangleMesh.intersect_ray	---YYY	4.5	added-4.5	const Dictionary (begin: Vector3, dir: Vector3)
method	TriangleMesh.intersect_segment	---YYY	4.5	added-4.5	const Dictionary (begin: Vector3, end: Vector3)
method	Tween.has_tweeners	-----Y	4.7	added-4.7	const bool ()
method	Tween.set_ignore_time_scale	--YYYY	4.4	added-4.4	Tween (ignore: bool = true)
method	Tween.tween_await	-----Y	4.7	added-4.7	AwaitTweener (signal: Signal)
method	Tween.tween_subtween	--YYYY	4.4	added-4.4	SubtweenTweener (subtween: Tween)
method	UndoRedo.get_max_steps	-YYYYY	4.3	added-4.3	const int ()
property	UndoRedo.max_steps	-YYYYY	4.3	added-4.3	int
method	UndoRedo.set_max_steps	-YYYYY	4.3	added-4.3	void (max_steps: int)
method	VehicleWheel3D.get_contact_normal	--YYYY	4.4	added-4.4	const Vector3 ()
method	VehicleWheel3D.get_contact_point	--YYYY	4.4	added-4.4	const Vector3 ()
method	VideoStream._instantiate_playback	YYYYYY	4.2	sig-drift+virtual-drift	VideoStreamPlayback ()
method	VideoStreamPlayback._get_channels	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	VideoStreamPlayback._get_length	YYYYYY	4.2	sig-drift+virtual-drift	const float ()
method	VideoStreamPlayback._get_mix_rate	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	VideoStreamPlayback._get_playback_position	YYYYYY	4.2	sig-drift+virtual-drift	const float ()
method	VideoStreamPlayback._get_texture	YYYYYY	4.2	sig-drift+virtual-drift	const Texture2D ()
method	VideoStreamPlayback._is_paused	YYYYYY	4.2	sig-drift+virtual-drift	const bool ()
